,pre_pt_root_id,post_pt_root_id,neuropil,syn_count,nt_type,Excitatory,Signed_Connectivity,Presynaptic_Index,Postsynaptic_Index
11153,720575940611674265,720575940605095346,AMMC_R,1,GABA,-1,-1,388,172
11154,720575940624245946,720575940621575774,SPS_L,1,ACH,1,1,125,127
11155,720575940636537663,720575940622577336,SAD,1,,-1,-1,767,80
11156,720575940616313942,720575940620980323,AMMC_L,8,ACH,1,8,4,51
11157,720575940609076693,720575940639811469,SAD,25,ACH,1,25,45,178
11158,720575940635330204,720575940620835327,WED_R,3,GABA,-1,-3,171,174
11159,720575940625909962,720575940615503249,SAD,2,,-1,-2,926,490
11160,720575940629860089,720575940623301417,AMMC_R,1,ACH,1,1,670,621
11161,720575940642412941,720575940630744019,WED_L,1,ACH,1,1,27,168
11162,720575940636705502,720575940624273395,AVLP_R,2,GABA,-1,-2,449,305
11163,720575940619729835,720575940621218729,AL_L,1,ACH,1,1,1071,1140
11164,720575940624795017,720575940613943413,AVLP_L,6,ACH,1,6,107,167
11165,720575940613142191,720575940618772719,AMMC_R,34,ACH,1,34,1123,493
11166,720575940618392912,720575940626673490,SAD,1,ACH,1,1,69,1587
11167,720575940618524481,720575940609673369,SPS_R,3,ACH,1,3,122,57
11168,720575940622635817,720575940632307527,,1,,-1,-1,1213,1270
11169,720575940640843316,720575940632499757,SAD,19,ACH,1,19,627,135
11170,720575940604753437,720575940616633925,AMMC_L,1,ACH,1,1,917,72
11171,720575940607188036,720575940622097959,AVLP_L,1,ACH,1,1,17,11
11172,720575940639397747,720575940646341486,SAD,1,,-1,-1,722,88
11173,720575940621172545,720575940637663662,AMMC_L,3,ACH,1,3,1364,53
11174,720575940627455621,720575940630749523,WED_L,3,ACH,1,3,76,403
11175,720575940621148660,720575940608432760,AMMC_L,1,GABA,-1,-1,176,287
11176,720575940614633867,720575940632829507,WED_R,1,ACH,1,1,47,83
11177,720575940631866508,720575940624245946,GNG,2,ACH,1,2,1152,125
11178,720575940612338674,720575940626741265,AMMC_R,1,GABA,-1,-1,284,604
11179,720575940627263375,720575940620694015,AMMC_L,2,ACH,1,2,52,19
11180,720575940633524443,720575940622123981,AMMC_R,1,ACH,1,1,803,170
11181,720575940619969227,720575940637663662,SAD,1,,-1,-1,725,53
11182,720575940647034420,720575940629032015,GNG,1,,-1,-1,1557,1551
11183,720575940626162378,720575940634508174,AMMC_R,1,ACH,1,1,526,191
11184,720575940630603091,720575940633040097,AMMC_L,11,ACH,1,11,33,288
11185,720575940610358990,720575940621540586,AVLP_R,6,ACH,1,6,31,391
11186,720575940615590843,720575940628846966,AMMC_L,1,,-1,-1,1277,294
11187,720575940627235386,720575940634606693,AL_R,1,ACH,1,1,109,93
11188,720575940630223052,720575940623787495,WED_L,1,ACH,1,1,13,150
11189,720575940630820347,720575940612523571,SAD,7,,-1,-7,763,29
11190,720575940623897096,720575940610079857,AMMC_L,1,,-1,-1,687,684
11191,720575940604122982,720575940627109991,SAD,1,ACH,1,1,1056,1021
11192,720575940609513841,720575940638214461,GNG,14,GABA,-1,-14,185,5
11193,720575940633044634,720575940620694015,AVLP_L,2,GABA,-1,-2,401,19
11194,720575940623256202,720575940634371941,AVLP_L,1,GABA,-1,-1,440,310
11195,720575940627827450,720575940610929379,AVLP_L,1,ACH,1,1,275,277
11196,720575940626042499,720575940627174247,AVLP_L,40,GABA,-1,-40,201,151
11197,720575940623437180,720575940640176848,AVLP_L,3,ACH,1,3,344,472
11198,720575940620929416,720575940603683505,AVLP_L,2,GABA,-1,-2,202,203
11199,720575940627660905,720575940616941201,SLP_L,1,ACH,1,1,244,345
11200,720575940627174247,720575940626042499,AVLP_L,53,ACH,1,53,151,201
11201,720575940637079667,720575940608082990,AVLP_L,1,ACH,1,1,309,311
11202,720575940613943413,720575940626042499,AVLP_L,64,ACH,1,64,167,201
11203,720575940613917042,720575940632527571,AVLP_L,1,ACH,1,1,247,246
11204,720575940632392599,720575940615200059,AVLP_L,1,,-1,-1,441,448
11205,720575940611713634,720575940630087542,SLP_L,1,ACH,1,1,241,211
11206,720575940627827450,720575940613917042,AVLP_L,1,ACH,1,1,275,247
11207,720575940620929416,720575940626042499,AVLP_L,6,GABA,-1,-6,202,201
11208,720575940622699196,720575940632527571,AVLP_L,2,ACH,1,2,166,246
11209,720575940620929416,720575940627827450,AVLP_L,2,GABA,-1,-2,202,275
11210,720575940632649697,720575940649911286,AVLP_L,41,ACH,1,41,6,149
11211,720575940619249031,720575940603186790,AVLP_L,5,ACH,1,5,148,155
11212,720575940632109775,720575940616941201,SLP_L,6,ACH,1,6,346,345
11213,720575940627174247,720575940634829168,AVLP_L,3,ACH,1,3,151,434
11214,720575940635520489,720575940623113752,AVLP_L,3,GABA,-1,-3,230,297
11215,720575940632527571,720575940611091012,PVLP_L,4,ACH,1,4,246,426
11216,720575940629954724,720575940641400224,AVLP_L,9,ACH,1,9,152,153
11217,720575940640926627,720575940611091012,PVLP_L,6,GABA,-1,-6,425,426
11218,720575940623787495,720575940621713672,AVLP_L,16,ACH,1,16,150,204
11219,720575940639256704,720575940616941201,SLP_L,1,ACH,1,1,243,345
11220,720575940627827450,720575940611694545,AVLP_L,6,ACH,1,6,275,274
11221,720575940632649697,720575940619249031,AVLP_L,51,ACH,1,51,6,148
11222,720575940627660905,720575940613917042,AVLP_L,2,ACH,1,2,244,247
11223,720575940629407020,720575940627718394,AVLP_L,1,ACH,1,1,477,443
11224,720575940623787495,720575940635403230,AVLP_L,6,ACH,1,6,150,433
11225,720575940641400224,720575940631425965,AVLP_L,4,ACH,1,4,153,194
11226,720575940632157631,720575940617353433,AVLP_L,3,ACH,1,3,158,278
11227,720575940641400224,720575940649911286,AVLP_L,4,ACH,1,4,153,149
11228,720575940632527571,720575940613917042,SLP_L,1,ACH,1,1,246,247
11229,720575940603186790,720575940648981881,AVLP_L,4,ACH,1,4,155,276
11230,720575940629283659,720575940634829168,AVLP_L,44,GABA,-1,-44,196,434
11231,720575940629954724,720575940619249031,AVLP_L,1,ACH,1,1,152,148
11232,720575940649911286,720575940628489516,AVLP_L,34,ACH,1,34,149,192
11233,720575940626042499,720575940623787495,AVLP_L,24,GABA,-1,-24,201,150
11234,720575940635968745,720575940645106376,GNG,2,ACH,1,2,1454,1289
11235,720575940615625053,720575940607188036,SAD,1,GABA,-1,-1,292,17
11236,720575940639296189,720575940620731631,SAD,7,,-1,-7,1290,71
11237,720575940641783437,720575940622419165,AL_L,1,,-1,-1,976,1294
11238,720575940614544582,720575940625345328,AVLP_L,1,,-1,-1,571,175
11239,720575940614633867,720575940603533246,SAD,14,ACH,1,14,47,179
11240,720575940605919334,720575940625962568,SAD,1,,-1,-1,1305,1019
11241,720575940614332899,720575940635330204,AVLP_R,2,ACH,1,2,534,171
11242,720575940619941067,720575940618599277,AMMC_L,1,,-1,-1,734,56
11243,720575940637663662,720575940632499757,SAD,9,ACH,1,9,53,135
11244,720575940633040097,720575940625624464,AMMC_L,4,GABA,-1,-4,288,796
11245,720575940630834683,720575940615226086,SAD,1,,-1,-1,1284,104
11246,720575940620910774,720575940616042508,AMMC_L,2,GABA,-1,-2,286,753
11247,720575940629141775,720575940622254375,SAD,2,,-1,-2,961,35
11248,720575940621639133,720575940616748756,SAD,3,ACH,1,3,1104,485
11249,720575940612146174,720575940635330204,AVLP_L,19,ACH,1,19,34,171
11250,720575940624704393,720575940635330204,AVLP_R,8,ACH,1,8,40,171
11251,720575940622998115,720575940622123981,AMMC_R,2,,-1,-2,898,170
11252,720575940622123981,720575940611674265,AMMC_R,1,GABA,-1,-1,170,388
11253,720575940608035374,720575940629144906,AVLP_R,2,ACH,1,2,97,318
11254,720575940611277293,720575940629954724,AVLP_L,22,ACH,1,22,14,152
11255,720575940604201830,720575940639811469,AMMC_R,10,GABA,-1,-10,184,178
11256,720575940622518749,720575940617884736,AMMC_R,1,,-1,-1,991,281
11257,720575940630028359,720575940634701407,WED_L,1,ACH,1,1,101,102
11258,720575940621136816,720575940623001736,SAD,1,,-1,-1,1321,1265
11259,720575940613380914,720575940631693610,AVLP_R,1,ACH,1,1,48,0
11260,720575940607188036,720575940634299071,SAD,4,ACH,1,4,17,397
11261,720575940612965791,720575940632109775,PVLP_L,1,GABA,-1,-1,364,346
11262,720575940607059122,720575940633044634,WED_L,4,,-1,-4,562,401
11263,720575940632084705,720575940624878602,WED_L,1,ACH,1,1,105,110
11264,720575940625600284,720575940619302640,AVLP_L,1,GABA,-1,-1,418,463
11265,720575940628846966,720575940605800369,SAD,1,GABA,-1,-1,294,939
11266,720575940621043753,720575940616804806,AVLP_R,1,ACH,1,1,60,67
11267,720575940624167093,720575940615868485,AMMC_R,4,ACH,1,4,517,283
11268,720575940646062115,720575940631153194,AMMC_L,2,,-1,-2,1601,409
11269,720575940635285599,720575940637054835,SAD,1,,-1,-1,956,1082
11270,720575940617197057,720575940623805159,AMMC_R,1,GABA,-1,-1,280,655
11271,720575940631699816,720575940615226086,AMMC_L,2,,-1,-2,720,104
11272,720575940638095293,720575940623725972,EPA_R,1,ACH,1,1,466,470
11273,720575940639290045,720575940620910774,SAD,1,,-1,-1,1606,286
11274,720575940604839200,720575940630258003,WED_L,3,ACH,1,3,30,400
11275,720575940618364480,720575940634866586,SMP_L,1,ACH,1,1,481,482
11276,720575940619341105,720575940630020111,AMMC_L,1,,-1,-1,1293,1311
11277,720575940623090446,720575940622638276,SAD,1,GABA,-1,-1,289,1166
11278,720575940620087888,720575940616804806,SAD,1,,-1,-1,1365,67
11279,720575940634178656,720575940625345328,AMMC_L,1,,-1,-1,731,175
11280,720575940659131009,720575940606919602,AMMC_L,1,ACH,1,1,1261,500
11281,720575940609843865,720575940623322877,AVLP_L,22,ACH,1,22,10,169
11282,720575940630028359,720575940621558762,WED_L,2,ACH,1,2,101,222
11283,720575940605238188,720575940607188036,AMMC_L,2,,-1,-2,755,17
11284,720575940628538732,720575940623808520,PVLP_L,1,GABA,-1,-1,422,416
11285,720575940616633925,720575940624473918,SAD,1,ACH,1,1,72,218
11286,720575940637175349,720575940627670032,ICL_R,2,ACH,1,2,331,456
11287,720575940628846966,720575940636679989,AMMC_L,1,GABA,-1,-1,294,28
11288,720575940636768613,720575940610116581,SAD,1,ACH,1,1,1360,406
11289,720575940639241279,720575940616633925,AMMC_L,1,ACH,1,1,49,72
11290,720575940614035485,720575940614840891,IPS_L,3,ACH,1,3,909,43
11291,720575940654167201,720575940625600284,AVLP_R,3,GABA,-1,-3,419,418
11292,720575940623897096,720575940627455621,AMMC_L,2,,-1,-2,687,76
11293,720575940630992557,720575940603195494,SAD,16,ACH,1,16,1090,100
11294,720575940628495447,720575940629534458,AMMC_R,1,ACH,1,1,1173,1065
11295,720575940620694015,720575940622123981,SAD,4,ACH,1,4,19,170
11296,720575940619942859,720575940623547685,AVLP_L,6,ACH,1,6,16,154
11297,720575940628244064,720575940625597317,AMMC_R,2,GLUT,-1,-2,483,495
11298,720575940617884736,720575940635278455,AMMC_R,1,GABA,-1,-1,281,668
11299,720575940622593476,720575940632499757,AMMC_R,12,,-1,-12,860,135
11300,720575940625972624,720575940622838154,AMMC_L,5,,-1,-5,750,136
11301,720575940624913596,720575940631631564,AMMC_R,4,,-1,-4,1001,64
11302,720575940611986545,720575940624571116,AMMC_R,1,,-1,-1,1336,427
11303,720575940619783518,720575940609014370,AVLP_R,4,GABA,-1,-4,187,199
11304,720575940628267264,720575940634299071,WED_L,1,GABA,-1,-1,405,397
11305,720575940620581748,720575940606743170,SAD,1,GABA,-1,-1,393,395
11306,720575940620910774,720575940618467195,SAD,3,GABA,-1,-3,286,1105
11307,720575940633300148,720575940638095293,SIP_R,5,ACH,1,5,471,466
11308,720575940607386307,720575940645497140,SAD,1,,-1,-1,912,291
11309,720575940635345519,720575940625466387,SAD,3,ACH,1,3,1168,486
11310,720575940614927989,720575940620322753,WED_L,1,,-1,-1,586,572
11311,720575940659426177,720575940621729757,SAD,1,,-1,-1,1218,1035
11312,720575940628719375,720575940602120928,AVLP_L,1,ACH,1,1,476,335
11313,720575940617517661,720575940616809401,AMMC_L,4,,-1,-4,676,15
11314,720575940620731631,720575940620980323,AMMC_L,1,ACH,1,1,71,51
11315,720575940634830175,720575940606938313,SAD,1,,-1,-1,708,844
11316,720575940616859622,720575940611388141,SAD,5,ACH,1,5,654,84
11317,720575940628054760,720575940634606693,AMMC_R,21,,-1,-21,535,93
11318,720575940612146174,720575940625345328,WED_L,9,ACH,1,9,34,175
11319,720575940629269630,720575940642414989,SAD,1,,-1,-1,681,680
11320,720575940631750687,720575940620833974,AMMC_R,1,,-1,-1,610,494
11321,720575940641656283,720575940619405812,GNG,1,,-1,-1,1370,42
11322,720575940638431029,720575940621339686,AMMC_R,12,ACH,1,12,1169,82
11323,720575940625683176,720575940635054072,SPS_L,1,ACH,1,1,12,119
11324,720575940618066415,720575940603636913,WED_R,1,ACH,1,1,41,39
11325,720575940614332899,720575940631153194,AVLP_R,1,ACH,1,1,534,409
11326,720575940646362403,720575940617972052,AMMC_R,1,,-1,-1,883,647
11327,720575940616809401,720575940622123981,AMMC_L,7,ACH,1,7,15,170
11328,720575940616611382,720575940619785566,AVLP_R,7,ACH,1,7,143,144
11329,720575940621148660,720575940609927653,AVLP_R,4,GABA,-1,-4,176,163
11330,720575940610759634,720575940625483962,AMMC_L,2,,-1,-2,1254,91
11331,720575940619508033,720575940639811469,AMMC_L,5,,-1,-5,567,178
11332,720575940616809401,720575940627410944,SAD,1,ACH,1,1,15,32
11333,720575940640719861,720575940622577336,SAD,8,,-1,-8,1588,80
11334,720575940631399008,720575940631631564,SAD,1,ACH,1,1,650,64
11335,720575940635968745,720575940628100614,SAD,2,ACH,1,2,1454,1401
11336,720575940627957719,720575940624795017,SPS_L,1,ACH,1,1,20,107
11337,720575940634299071,720575940641545888,AMMC_L,7,GABA,-1,-7,397,186
11338,720575940632385943,720575940630344396,LAL_R,1,ACH,1,1,432,461
11339,720575940622577336,720575940609522382,SAD,1,ACH,1,1,80,46
11340,720575940637813220,720575940619085397,,1,,-1,-1,717,968
11341,720575940630832635,720575940616661109,SAD,1,,-1,-1,1597,1369
11342,720575940628489516,720575940622699196,AVLP_L,3,GABA,-1,-3,192,166
11343,720575940617943205,720575940624172290,AVLP_R,2,GABA,-1,-2,361,362
11344,720575940632945177,720575940620859886,AMMC_L,3,GABA,-1,-3,180,293
11345,720575940623503401,720575940624913596,SAD,4,,-1,-4,1005,1001
11346,720575940635217144,720575940617882397,SAD,1,,-1,-1,838,79
11347,720575940602914988,720575940622123981,WED_R,1,GABA,-1,-1,189,170
11348,720575940632998136,720575940614840891,AMMC_L,2,GABA,-1,-2,396,43
11349,720575940628355846,720575940625454596,SAD,3,ACH,1,3,1257,86
11350,720575940610711416,720575940633044634,SAD,3,,-1,-3,1596,401
11351,720575940626885124,720575940637319134,GOR_R,1,ACH,1,1,308,303
11352,720575940623090446,720575940637410869,AMMC_L,6,GABA,-1,-6,289,1058
11353,720575940622271684,720575940621159181,SAD,1,ACH,1,1,1091,492
11354,720575940620731631,720575940626228329,AVLP_R,4,ACH,1,4,71,217
11355,720575940614856042,720575940618056753,SAD,1,,-1,-1,985,561
11356,720575940606010569,720575940634571383,WED_L,11,ACH,1,11,37,173
11357,720575940622123981,720575940632649697,SAD,1,GABA,-1,-1,170,6
11358,720575940619491828,720575940619233812,IPS_L,2,ACH,1,2,221,266
11359,720575940632315473,720575940629860089,SAD,2,,-1,-2,884,670
11360,720575940620859886,720575940626242191,AMMC_L,2,,-1,-2,293,549
11361,720575940639970392,720575940618392912,AMMC_L,2,,-1,-2,677,69
11362,720575940646518382,720575940627496829,SIP_L,8,ACH,1,8,480,454
11363,720575940614847906,720575940622778820,AMMC_L,5,,-1,-5,751,106
11364,720575940626135548,720575940627455621,SAD,3,,-1,-3,935,76
11365,720575940606010569,720575940620835327,AMMC_R,2,ACH,1,2,37,174
11366,720575940618646744,720575940635136880,SAD,1,ACH,1,1,1120,1070
11367,720575940621159181,720575940630214564,SAD,4,,-1,-4,492,498
11368,720575940627049731,720575940622577336,SAD,3,ACH,1,3,1045,80
11369,720575940606687957,720575940644300323,SIP_L,1,ACH,1,1,313,452
11370,720575940643791304,720575940633040097,AMMC_L,5,,-1,-5,712,288
11371,720575940612407581,720575940606938313,AMMC_L,1,ACH,1,1,823,844
11372,720575940641783437,720575940630028359,SAD,3,,-1,-3,976,101
11373,720575940618758753,720575940620195719,WED_R,2,ACH,1,2,26,190
11374,720575940621289537,720575940641395163,AMMC_L,1,,-1,-1,689,988
11375,720575940620835327,720575940622529574,WED_L,2,GABA,-1,-2,174,220
11376,720575940628267264,720575940605095346,AVLP_L,4,GABA,-1,-4,405,172
11377,720575940610236740,720575940631153194,AMMC_R,7,ACH,1,7,522,409
11378,720575940628256763,720575940613170498,SCL_R,5,GABA,-1,-5,445,453
11379,720575940605095346,720575940644968302,SAD,1,GABA,-1,-1,172,408
11380,720575940617362772,720575940633300148,AVLP_R,3,ACH,1,3,324,471
11381,720575940625489764,720575940603636913,SAD,1,ACH,1,1,1172,39
11382,720575940628910095,720575940613422860,SAD,1,ACH,1,1,36,96
11383,720575940616064546,720575940637410394,SAD,5,ACH,1,5,1573,398
11384,720575940624167093,720575940603636913,SAD,1,ACH,1,1,517,39
11385,720575940627939177,720575940646400644,AMMC_L,1,GABA,-1,-1,290,75
11386,720575940638095293,720575940620356557,VES_R,3,ACH,1,3,466,325
11387,720575940607544329,720575940624903757,GNG,1,ACH,1,1,1564,1463
11388,720575940610077026,720575940618342966,WED_R,8,ACH,1,8,21,177
11389,720575940613956767,720575940635282910,AL_L,2,,-1,-2,791,55
11390,720575940616812217,720575940623621157,IPS_R,6,GABA,-1,-6,369,213
11391,720575940629407020,720575940623725972,AVLP_L,1,ACH,1,1,477,470
11392,720575940619942859,720575940619249031,AVLP_L,1,ACH,1,1,16,148
11393,720575940623322877,720575940612146174,AVLP_L,1,GABA,-1,-1,169,34
11394,720575940632109775,720575940616941201,ICL_R,2,ACH,1,2,346,345
11395,720575940631693610,720575940613380914,AMMC_R,1,,-1,-1,0,48
11396,720575940633300148,720575940620356545,SCL_R,2,ACH,1,2,471,479
11397,720575940613971485,720575940630603091,AMMC_L,3,ACH,1,3,908,33
11398,720575940636016239,720575940634701407,IPS_L,1,,-1,-1,984,102
11399,720575940629938487,720575940629244357,WED_L,1,GABA,-1,-1,404,334
11400,720575940611392986,720575940611277293,AL_L,1,,-1,-1,691,14
11401,720575940630659446,720575940640836660,SAD,3,GABA,-1,-3,282,628
11402,720575940633613026,720575940616727782,AVLP_R,2,ACH,1,2,245,446
11403,720575940621540586,720575940620392984,AVLP_R,7,GABA,-1,-7,391,140
11404,720575940630744019,720575940633044634,WED_L,4,ACH,1,4,168,401
11405,720575940612355763,720575940619925887,AMMC_L,6,,-1,-6,707,379
11406,720575940625984528,720575940629065154,WED_L,1,GLUT,-1,-1,132,133
11407,720575940633044634,720575940634571383,WED_L,2,GABA,-1,-2,401,173
11408,720575940635403230,720575940628267264,AVLP_L,1,ACH,1,1,433,405
11409,720575940627410944,720575940609927653,WED_R,1,ACH,1,1,32,163
11410,720575940642412941,720575940627957719,AMMC_R,1,ACH,1,1,27,20
11411,720575940613956767,720575940612523571,AL_L,2,,-1,-2,791,29
11412,720575940610213785,720575940632315473,AMMC_R,1,ACH,1,1,1464,884
11413,720575940622097959,720575940632157631,AVLP_L,1,ACH,1,1,11,158
11414,720575940604445868,720575940618475101,EPA_L,2,ACH,1,2,341,467
11415,720575940634571383,720575940621148660,AVLP_R,8,GABA,-1,-8,173,176
11416,720575940639161909,720575940625454596,AMMC_R,4,,-1,-4,1332,86
11417,720575940635130905,720575940624273395,ICL_L,3,ACH,1,3,300,305
11418,720575940632499757,720575940631693610,PVLP_R,1,,-1,-1,135,0
11419,720575940632683212,720575940633957271,SAD,2,,-1,-2,1547,1493
11420,720575940642442893,720575940645086999,AL_L,1,ACH,1,1,752,756
11421,720575940628543473,720575940618599277,AMMC_L,1,,-1,-1,736,56
11422,720575940613924271,720575940617197057,AMMC_R,3,ACH,1,3,626,280
11423,720575940615848788,720575940630214564,AMMC_L,17,ACH,1,17,1027,498
11424,720575940625683176,720575940622097959,SPS_L,3,ACH,1,3,12,11
11425,720575940620356557,720575940604445868,EPA_R,1,ACH,1,1,325,341
11426,720575940630223052,720575940622577336,SAD,1,ACH,1,1,13,80
11427,720575940639405683,720575940632084705,WED_L,4,,-1,-4,951,105
11428,720575940621815690,720575940618066415,AMMC_L,1,,-1,-1,1287,41
11429,720575940628256763,720575940620356545,SIP_R,5,GABA,-1,-5,445,479
11430,720575940627939177,720575940618888368,SAD,4,GABA,-1,-4,290,1431
11431,720575940631367520,720575940620055617,AMMC_R,1,ACH,1,1,1232,1155
11432,720575940626693894,720575940616633925,AMMC_L,13,,-1,-13,779,72
11433,720575940630344396,720575940633300148,SIP_L,1,ACH,1,1,461,471
11434,720575940614544582,720575940635330204,SAD,8,,-1,-8,571,171
11435,720575940624981436,720575940615503249,AMMC_L,4,,-1,-4,1046,490
11436,720575940607765259,720575940618409797,SAD,4,ACH,1,4,923,59
11437,720575940616611382,720575940611674265,AVLP_R,3,ACH,1,3,143,388
